ACY32017.1,2515216131,39.68,8e-51,98,421
ACY32027.1,2515218574,41.31,3e-76,90,640
ACY32031.1,2515216662,38.05,3e-78,91,650
ACY32033.1,2515218380,35.62,6e-40,95,364
ACY32049.1,2515216954,45.26,2e-158,98,1201
ACY32049.1,2515217871,43.76,4e-144,98,1106
ACY32052.1,2515216511,28.82,2e-32,89,307
ACY32055.1,2515218143,40.87,3e-105,92,829
ACY32056.1,2515216325,38.74,2e-54,98,447
ACY32077.1,2515216437,51.15,1e-43,41,369
ACY32079.1,2515216435,52.94,1e-47,97,382
ACY32080.1,2515214274,36.78,2e-64,90,537
ACY32093.1,2515216128,54.05,3e-130,99,981
ACY32104.1,2515217335,43.18,1e-111,91,884
ACY32105.1,2515216130,39.02,2e-78,96,625
ACY32106.1,2515216527,30.15,1e-57,96,508
CCP43859.1,2515215479,77.75,0.0,96,1509
CCP46231.1,2515218410,81.64,0.0,99,2483
CCP46314.1,2515214752,53.16,5e-59,98,461
CCP46315.1,2515214751,58.06,1e-60,75,486
CCP46316.1,2515214750,67.19,0.0,78,1576
CCP46316.1,2515216255,53.55,4e-177,99,1322
CCP46317.1,2515214749,63.52,4e-172,99,1254
CCP46317.1,2515216256,55.41,2e-150,98,1111
CCP46318.1,2515214748,61.4,0.0,97,1393
CCP46318.1,2515216257,57.07,3e-148,81,1103
CCP46318.1,2515215034,35.36,1e-41,61,380
CCP46319.1,2515214747,68.01,5e-174,97,1261
CCP46319.1,2515216258,58.16,6e-117,82,886
CCP46320.1,2515214746,68.75,5e-151,96,1107
CCP46320.1,2515216259,58.89,2e-140,98,1036
CCP46321.1,2515214745,65.75,0.0,100,1355
CCP46321.1,2515216260,56.8,1e-146,94,1089
CCP46322.1,2515214744,86.79,1e-174,100,1249
CCP46323.1,2515214743,92.31,4e-151,92,1086
CCP46323.1,2515217351,72.36,1e-124,96,912
CCP46323.1,2515217507,62.55,2e-98,96,740
CCP46324.1,2515214742,72.61,5e-140,96,1027
CCP46326.1,2515214740,82.75,0.0,100,1740
CCP46327.1,2515214739,74.19,0.0,99,1405
CCP46328.1,2515214738,76.89,0.0,99,1913
CCP46332.1,2515216544,32.78,2e-31,83,293
CCP46337.1,2515214731,81.1,0.0,99,2390
CCP46338.1,2515214730,82.76,3e-161,99,1157
CCP46339.1,2515214729,60.57,1e-114,100,852
CCP46340.1,2515214728,73.54,0.0,99,1503
CCP46340.1,2515218070,34.96,4e-59,92,502
CCP46341.1,2515214727,59.66,2e-96,98,723
CCP46342.1,2515214725,84.84,0.0,99,1532
CCP46343.1,2515214724,74.68,8e-162,100,1172
CCP46344.1,2515214723,81.61,0.0,98,1473
CCP46345.1,2515214722,87.72,0.0,99,1845
CCP46348.1,2515214720,79.89,0.0,98,1701
CCP46349.1,2515214719,61.81,2e-55,95,435
CCP46351.1,2515214717,69.31,0.0,98,1463
CCP46352.1,2515214716,75.78,7e-146,98,1056
CCP46353.1,2515214715,78.4,0.0,100,1632
CCP46356.1,2515217679,90.09,0.0,99,1630
CCP46357.1,2515217678,86.04,0.0,100,1349
CCP46358.1,2515217677,78.16,7e-146,100,1055
CCP46358.1,2515218115,46.01,4e-67,97,534
CCP46359.1,2515217676,84.38,0.0,99,2563
CCP46359.1,2515216068,37.23,4e-74,98,628
CCP46360.1,2515217675,73.43,9e-146,100,1060
CCP46362.1,2515217672,90.67,0.0,100,1872
CCP46362.1,2515217548,40.83,2e-82,98,659
CCP46362.1,2515218092,39.89,2e-79,96,638
CCP46362.1,2515217535,39.2,1e-75,96,612
CCP46363.1,2515217671,76.98,2e-69,98,523
CCP46364.1,2515217670,70.89,6e-163,98,1180
CCP46365.1,2515217669,83.46,0.0,100,1747
CCP46366.1,2515217668,74.85,6e-169,99,1223
CCP46367.1,2515217667,73.62,0.0,96,1655
CCP46367.1,2515217897,72.6,0.0,96,1606
CCP46368.1,2515217666,88.24,0.0,100,1795
CCP46370.1,2515217662,81.91,5e-179,100,1282
CCP46370.1,2515217556,53.18,1e-73,88,585
CCP46371.1,2515217661,73.9,1e-127,96,935
CCP46372.1,2515217660,87.65,3e-158,98,1134
CCP46373.1,2515217659,85.62,0.0,100,1338
CCP46374.1,2515217658,81.93,1e-152,99,1097
CCP46375.1,2515217657,83.48,0.0,99,1469
CCP46377.1,2515217986,54.3,2e-93,89,711
CCP46377.1,2515215131,47.08,3e-72,95,572
CCP46378.1,2515217645,86.27,0.0,100,1688
CCP46379.1,2515217644,81.54,1e-120,98,875
CCP46381.1,2515217643,86.21,4e-164,99,1175
CCP46382.1,2515217642,81.72,0.0,99,1684
CCP46382.1,2515214193,41.82,3e-86,99,683
CCP46382.1,2515216338,34.35,8e-65,97,539
CCP46383.1,2515217641,76.23,0.0,99,1961
CCP46384.1,2515217640,82.13,0.0,99,1606
CCP46385.1,2515217639,74.3,9e-138,99,1013
CCP46386.1,2515217638,72.15,9e-141,99,1033
CCP46387.1,2515217637,79.74,0.0,98,1596
CCP46390.1,2515217630,84.7,1e-115,98,840
CCP46391.1,2515217629,85.38,0.0,100,1363
CCP46392.1,2515217628,77.54,1e-166,98,1200
CCP46393.1,2515217627,85.53,0.0,100,1848
CCP46393.1,2515215587,35.11,6e-60,94,506
CCP46394.1,2515217626,70.39,0.0,99,1334
CCP46395.1,2515217625,47.5,8e-39,90,328
CCP46396.1,2515217624,72.52,0.0,99,2420
CCP46397.1,2515217623,89.23,5e-126,98,914
CCP46397.1,2515218746,61.11,2e-80,99,611
ABG94283.1,2515214269,42.86,2e-58,98,473
ABG94288.1,2515216073,46.28,9e-168,99,1262
ABG94290.1,2515217340,45.76,2e-54,72,441
ABG94291.1,2515217319,50.32,1e-97,99,748
ABG94292.1,2515217318,65.4,6e-109,90,814
ABG94293.1,2515218752,71.96,9e-160,98,1155
ABG94294.1,2515218751,71.25,0.0,100,1534
ABG94295.1,2515217553,28.1,2e-33,81,317
ABG96274.1,2515216434,64.78,5e-180,99,1307
ABG96274.1,2515216144,37.24,2e-59,98,513
ABG96274.1,2515217501,33.67,4e-44,96,396
ABG96274.1,2515216425,34.56,9e-44,90,395
ABG96324.1,2515214734,65.16,0.0,91,1341
ABG96324.1,2515218146,29.48,6e-33,77,313
ABG96324.1,2515215166,29.0,6e-31,78,299
ABG96377.1,2515217492,43.25,5e-72,99,584
ABG96377.1,2515216661,41.08,2e-65,97,541
ABG96377.1,2515216152,33.8,5e-37,97,340
ABG96380.1,2515216097,48.67,5e-79,90,616
ABG96381.1,2515218335,47.44,4e-158,98,1185
ABG96382.1,2515217491,46.75,5e-120,94,915
ABG96382.1,2515214237,36.87,6e-70,93,577
ABG96382.1,2515217485,46.9,3e-62,53,511
ABG96382.1,2515216153,35.32,7e-61,91,516
ABG96440.1,2515217488,57.43,2e-108,97,816
ABG96440.1,2515218106,43.69,8e-71,95,566
ABG96442.1,2515216730,68.38,0.0,98,1430
ABG96465.1,2515214794,59.45,0.0,85,1324
ABG96465.1,2515216487,33.0,4e-52,83,459
ABG96468.1,2515217241,39.08,1e-66,98,534
ABG96468.1,2515217364,35.19,8e-55,100,455
ABG96475.1,2515218144,42.65,5e-130,95,1006
ABG96476.1,2515214732,73.58,0.0,100,1439
ABG96479.1,2515216439,51.65,3e-127,100,958
ABG96479.1,2515216470,33.33,6e-57,99,485
ABG96482.1,2515218353,73.31,3e-126,98,925
ABG96482.1,2515217351,73.98,2e-124,96,912
ABG96483.1,2515217350,68.36,2e-126,97,932
ABG96483.1,2515218352,68.84,8e-122,98,901
ABG96484.1,2515218088,49.3,2e-105,91,813
ABG96484.1,2515217349,44.82,2e-98,91,768
ABG96484.1,2515218351,43.25,6e-81,91,649
ABG96485.1,2515218087,44.94,4e-83,99,654
ABG96485.1,2515218350,45.67,3e-82,99,649
ABG96485.1,2515217348,44.21,7e-82,99,646
ABG96486.1,2515218086,39.77,2e-82,97,654
ABG96486.1,2515217347,40.06,1e-80,99,641
ABG96486.1,2515218349,39.37,1e-72,90,587
ABG96487.1,2515218348,44.16,4e-107,90,838
ABG96487.1,2515217346,47.89,2e-105,81,826
ABG96487.1,2515218085,44.19,6e-101,90,797
ABG96488.1,2515218347,48.07,3e-100,83,783
ABG96488.1,2515217345,46.39,5e-100,89,779
ABG96488.1,2515218084,47.68,1e-94,80,743
ABG96489.1,2515218346,53.16,4e-135,83,1035
ABG96489.1,2515217344,45.09,2e-129,99,990
ABG96489.1,2515218083,46.65,1e-115,82,901
ABG97570.1,2515218749,47.77,4e-37,94,315
ABG97574.1,2515218748,68.35,2e-143,96,1044
ABG97583.1,2515216725,48.75,4e-77,100,603
ABG97587.1,2515213956,62.36,5e-99,100,746
ABG97588.1,2515217338,63.56,0.0,94,1359
ABG97590.1,2515216428,46.28,1e-118,95,923
ABG97599.1,2515214735,66.48,0.0,98,1829
ABG97600.1,2515216785,52.38,2e-91,99,702
ABG97602.1,2515217371,35.79,6e-58,98,492
ABG97602.1,2515216546,32.0,3e-46,97,412
ABG97603.1,2515216438,41.86,6e-36,54,320
ABG97604.1,2515216436,43.99,1e-92,99,724
ABG97609.1,2515214258,44.84,4e-56,98,459
ABH00051.1,2515217323,69.83,6e-150,96,1090
ABH00059.1,2515217322,48.83,2e-62,95,494
ABH00060.1,2515217321,51.85,3e-32,94,274
ABH00067.1,2515217339,69.53,0.0,96,1948
ABH00070.1,2515217333,43.51,5e-48,77,416
ABH00079.1,2515218750,61.71,0.0,99,1816
ABH00079.1,2515218147,48.51,3e-171,97,1280
ABH00082.1,2515217332,42.14,7e-49,93,416
ABH00083.1,2515217324,41.86,2e-164,95,1255
